created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Fri Dec 11 11:14:20 +0000 2020,1337355028613369857,1337355028613369857,"RT @CocaCola_Korea: #분리수거 가 어렵다고? 
쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)

#원더플 캠페인 참여해서
업사이클 라벨 제거기 #콬따 받자!

#리트윗 = #코카콜라 기프티콘 10명",False,"{'hashtags': [{'text': '분리수거', 'indices': [20, 25]}, {'text': '원더플', 'indices': [63, 67]}, {'text': '콬따', 'indices': [89, 92]}, {'text': '리트윗', 'indices': [98, 102]}, {'text': '코카콜라', 'indices': [105, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CocaCola_Korea', 'name': '코카-콜라 코리아', 'id': 252828803, 'id_str': '252828803', 'indices': [3, 18]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'ko'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1108227865848352768, 'id_str': '1108227865848352768', 'name': '트친소 개화', 'screen_name': 'myg_joa', 'location': '타팬실친', 'description': '/https://t.co/H40lTAOjQ9 / #삼가개화의명복을빕니다 / @0309_sga ⬅️🥰 /후기해시➡️#개나리_화났다', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/H40lTAOjQ9', 'expanded_url': 'https://asked.kr/blommm', 'display_url': 'asked.kr/blommm', 'indices': [1, 24]}]}}, 'protected': False, 'followers_count': 306, 'friends_count': 660, 'listed_count': 9, 'created_at': 'Wed Mar 20 04:44:47 +0000 2019', 'favourites_count': 12898, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11767, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1335070091218624512/ZBtudSR5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1335070091218624512/ZBtudSR5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108227865848352768/1607140489', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Fri Dec 11 06:00:00 +0000 2020', 'id': 1337275925654749185, 'id_str': '1337275925654749185', 'text': '#분리수거 가 어렵다고? \n쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)\n\n#원더플 캠페인 참여해서\n업사이클 라벨 제거기 #콬따 받자!\n\n#리트윗 = #코카콜라 기프티콘 10명', 'truncated': False, 'entities': {'hashtags': [{'text': '분리수거', 'indices': [0, 5]}, {'text': '원더플', 'indices': [43, 47]}, {'text': '콬따', 'indices': [69, 72]}, {'text': '리트윗', 'indices': [78, 82]}, {'text': '코카콜라', 'indices': [85, 90]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'result_type': 'recent', 'iso_language_code': 'ko'}, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 252828803, 'id_str': '252828803', 'name': '코카-콜라 코리아', 'screen_name': 'CocaCola_Korea', 'location': '', 'description': '코-하! 코덕이가 전하는 코카-콜라의 소식을 받아보세요!', 'url': 'https://t.co/M8yrS7JpTb', 'entities': {'url': {'urls': [{'url': 'https://t.co/M8yrS7JpTb', 'expanded_url': 'http://www.coca-colajourney.co.kr', 'display_url': 'coca-colajourney.co.kr', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 129530, 'friends_count': 103835, 'listed_count': 427, 'created_at': 'Wed Feb 16 00:33:15 +0000 2011', 'favourites_count': 5191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 504678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252828803/1588837038', 'profile_link_color': 'E41E2A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 965, 'favorite_count': 220, 'favorited': False, 'retweeted': False, 'lang': 'ko'}",False,965,0,False,False,ko
Fri Dec 11 11:14:10 +0000 2020,1337354986385108992,1337354986385108992,"RT @CocaCola_Korea: #분리수거 가 어렵다고? 
쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)

#원더플 캠페인 참여해서
업사이클 라벨 제거기 #콬따 받자!

#리트윗 = #코카콜라 기프티콘 10명",False,"{'hashtags': [{'text': '분리수거', 'indices': [20, 25]}, {'text': '원더플', 'indices': [63, 67]}, {'text': '콬따', 'indices': [89, 92]}, {'text': '리트윗', 'indices': [98, 102]}, {'text': '코카콜라', 'indices': [105, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CocaCola_Korea', 'name': '코카-콜라 코리아', 'id': 252828803, 'id_str': '252828803', 'indices': [3, 18]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'ko'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1239721778286452736, 'id_str': '1239721778286452736', 'name': '잇 프', 'screen_name': 'LQVE_IF', 'location': 'ღ쁘아ღ 예소로라린네보름단해수합차비비보스피디RC청월어스', 'description': '❥ ღиℓγ ʚɞ 하루 정도는 행복하지 않아도 괜찮아 | 이우주 슈사원 샤오🌻 | 스빌 is my life | 🔕', 'url': 'https://t.co/a0MtxAAyb0', 'entities': {'url': {'urls': [{'url': 'https://t.co/a0MtxAAyb0', 'expanded_url': 'http://asked.kr/lonely19', 'display_url': 'asked.kr/lonely19', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2789, 'friends_count': 2716, 'listed_count': 147, 'created_at': 'Tue Mar 17 01:14:48 +0000 2020', 'favourites_count': 18473, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16178, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1337314339456307201/q3O20KmV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1337314339456307201/q3O20KmV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1239721778286452736/1607672352', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Fri Dec 11 06:00:00 +0000 2020', 'id': 1337275925654749185, 'id_str': '1337275925654749185', 'text': '#분리수거 가 어렵다고? \n쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)\n\n#원더플 캠페인 참여해서\n업사이클 라벨 제거기 #콬따 받자!\n\n#리트윗 = #코카콜라 기프티콘 10명', 'truncated': False, 'entities': {'hashtags': [{'text': '분리수거', 'indices': [0, 5]}, {'text': '원더플', 'indices': [43, 47]}, {'text': '콬따', 'indices': [69, 72]}, {'text': '리트윗', 'indices': [78, 82]}, {'text': '코카콜라', 'indices': [85, 90]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'result_type': 'recent', 'iso_language_code': 'ko'}, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 252828803, 'id_str': '252828803', 'name': '코카-콜라 코리아', 'screen_name': 'CocaCola_Korea', 'location': '', 'description': '코-하! 코덕이가 전하는 코카-콜라의 소식을 받아보세요!', 'url': 'https://t.co/M8yrS7JpTb', 'entities': {'url': {'urls': [{'url': 'https://t.co/M8yrS7JpTb', 'expanded_url': 'http://www.coca-colajourney.co.kr', 'display_url': 'coca-colajourney.co.kr', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 129530, 'friends_count': 103835, 'listed_count': 427, 'created_at': 'Wed Feb 16 00:33:15 +0000 2011', 'favourites_count': 5191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 504678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252828803/1588837038', 'profile_link_color': 'E41E2A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 965, 'favorite_count': 220, 'favorited': False, 'retweeted': False, 'lang': 'ko'}",False,965,0,False,False,ko
Fri Dec 11 11:13:36 +0000 2020,1337354846089842688,1337354846089842688,"RT @CocaCola_Korea: #분리수거 가 어렵다고? 
쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)

#원더플 캠페인 참여해서
업사이클 라벨 제거기 #콬따 받자!

#리트윗 = #코카콜라 기프티콘 10명",False,"{'hashtags': [{'text': '분리수거', 'indices': [20, 25]}, {'text': '원더플', 'indices': [63, 67]}, {'text': '콬따', 'indices': [89, 92]}, {'text': '리트윗', 'indices': [98, 102]}, {'text': '코카콜라', 'indices': [105, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CocaCola_Korea', 'name': '코카-콜라 코리아', 'id': 252828803, 'id_str': '252828803', 'indices': [3, 18]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'ko'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1301788982292881408, 'id_str': '1301788982292881408', 'name': '후 반동결', 'screen_name': 'HU_1205__', 'location': '본진 꿔많두 화나 / 부본진 엥쉬리', 'description': '본진/부본진 외 언급 거의 없음', 'url': 'https://t.co/4v8zWvyj8L', 'entities': {'url': {'urls': [{'url': 'https://t.co/4v8zWvyj8L', 'expanded_url': 'http://asked.kr/HU1205', 'display_url': 'asked.kr/HU1205', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 317, 'friends_count': 303, 'listed_count': 1, 'created_at': 'Fri Sep 04 07:47:41 +0000 2020', 'favourites_count': 2279, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4433, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1334443729357180928/pHxahica_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1334443729357180928/pHxahica_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1301788982292881408/1601460103', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Fri Dec 11 06:00:00 +0000 2020', 'id': 1337275925654749185, 'id_str': '1337275925654749185', 'text': '#분리수거 가 어렵다고? \n쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)\n\n#원더플 캠페인 참여해서\n업사이클 라벨 제거기 #콬따 받자!\n\n#리트윗 = #코카콜라 기프티콘 10명', 'truncated': False, 'entities': {'hashtags': [{'text': '분리수거', 'indices': [0, 5]}, {'text': '원더플', 'indices': [43, 47]}, {'text': '콬따', 'indices': [69, 72]}, {'text': '리트윗', 'indices': [78, 82]}, {'text': '코카콜라', 'indices': [85, 90]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'result_type': 'recent', 'iso_language_code': 'ko'}, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 252828803, 'id_str': '252828803', 'name': '코카-콜라 코리아', 'screen_name': 'CocaCola_Korea', 'location': '', 'description': '코-하! 코덕이가 전하는 코카-콜라의 소식을 받아보세요!', 'url': 'https://t.co/M8yrS7JpTb', 'entities': {'url': {'urls': [{'url': 'https://t.co/M8yrS7JpTb', 'expanded_url': 'http://www.coca-colajourney.co.kr', 'display_url': 'coca-colajourney.co.kr', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 129530, 'friends_count': 103835, 'listed_count': 427, 'created_at': 'Wed Feb 16 00:33:15 +0000 2011', 'favourites_count': 5191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 504678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252828803/1588837038', 'profile_link_color': 'E41E2A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 965, 'favorite_count': 220, 'favorited': False, 'retweeted': False, 'lang': 'ko'}",False,965,0,False,False,ko
Fri Dec 11 11:11:25 +0000 2020,1337354296602501120,1337354296602501120,"ㅇ ㅏ 뭔 소비자보고 알아서 거르래; 플라스틱 분리배출 마크면 분리수거 할 수 있는것만 붙이던가..........뭔 햇반은 other 라서 안되느니 두부용기는 pp여도 안되냐느니
걍 다 플라스틱 마크 붙어있… https://t.co/Jb5frYfAdi",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Jb5frYfAdi', 'expanded_url': 'https://twitter.com/i/web/status/1337354296602501120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'result_type': 'recent', 'iso_language_code': 'ko'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 851183705880092672, 'id_str': '851183705880092672', 'name': '광식', 'screen_name': 'the_ksik', 'location': '메인트 타래에 장르별 트친소 성향시트 전부 달아놨습니다', 'description': '성인 / 미성년자X 죄송합니다. OC-BL🔞 ※Spoiler ALERT! FF14(kr)/Twisted Wonderland/ Mabinogi(kr)/DRG/ 한국계정임다. Au Ra Lover/ ⸌◦̈⃝⸍ʷʰʸ', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 581, 'friends_count': 513, 'listed_count': 3, 'created_at': 'Sun Apr 09 21:23:04 +0000 2017', 'favourites_count': 49443, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 45026, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1285166835948634115/f3fZOg2T_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1285166835948634115/f3fZOg2T_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/851183705880092672/1607021083', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,,False,0,2,False,False,ko
Fri Dec 11 11:09:34 +0000 2020,1337353831701606402,1337353831701606402,"RT @CocaCola_Korea: #분리수거 가 어렵다고? 
쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)

#원더플 캠페인 참여해서
업사이클 라벨 제거기 #콬따 받자!

#리트윗 = #코카콜라 기프티콘 10명",False,"{'hashtags': [{'text': '분리수거', 'indices': [20, 25]}, {'text': '원더플', 'indices': [63, 67]}, {'text': '콬따', 'indices': [89, 92]}, {'text': '리트윗', 'indices': [98, 102]}, {'text': '코카콜라', 'indices': [105, 110]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CocaCola_Korea', 'name': '코카-콜라 코리아', 'id': 252828803, 'id_str': '252828803', 'indices': [3, 18]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'ko'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 768948932, 'id_str': '768948932', 'name': 'A킬12,13,20종일/19낮➡️저...', 'screen_name': 'bbejun', 'location': '뮤영본재연 주시오...', 'description': 'Life is A Better Tomorrow', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 339, 'friends_count': 537, 'listed_count': 21, 'created_at': 'Mon Aug 20 06:11:48 +0000 2012', 'favourites_count': 58910, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 593176, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1335739090449256448/FMTtgLMT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1335739090449256448/FMTtgLMT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/768948932/1465786901', 'profile_link_color': '00D9FF', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Fri Dec 11 06:00:00 +0000 2020', 'id': 1337275925654749185, 'id_str': '1337275925654749185', 'text': '#분리수거 가 어렵다고? \n쉿, 울지마 나의 작은 새 ( ͡° ͜ʖ ͡°)\n\n#원더플 캠페인 참여해서\n업사이클 라벨 제거기 #콬따 받자!\n\n#리트윗 = #코카콜라 기프티콘 10명', 'truncated': False, 'entities': {'hashtags': [{'text': '분리수거', 'indices': [0, 5]}, {'text': '원더플', 'indices': [43, 47]}, {'text': '콬따', 'indices': [69, 72]}, {'text': '리트윗', 'indices': [78, 82]}, {'text': '코카콜라', 'indices': [85, 90]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'result_type': 'recent', 'iso_language_code': 'ko'}, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 252828803, 'id_str': '252828803', 'name': '코카-콜라 코리아', 'screen_name': 'CocaCola_Korea', 'location': '', 'description': '코-하! 코덕이가 전하는 코카-콜라의 소식을 받아보세요!', 'url': 'https://t.co/M8yrS7JpTb', 'entities': {'url': {'urls': [{'url': 'https://t.co/M8yrS7JpTb', 'expanded_url': 'http://www.coca-colajourney.co.kr', 'display_url': 'coca-colajourney.co.kr', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 129530, 'friends_count': 103835, 'listed_count': 427, 'created_at': 'Wed Feb 16 00:33:15 +0000 2011', 'favourites_count': 5191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 504678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1257827916496269312/zVtUTRH3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252828803/1588837038', 'profile_link_color': 'E41E2A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 965, 'favorite_count': 220, 'favorited': False, 'retweeted': False, 'lang': 'ko'}",False,965,0,False,False,ko
